quickWithMedianSort
1000,9.8e-05
2000,0.000205
3000,0.000329
4000,0.000447
5000,0.000748
6000,0.000735
7000,0.000853
8000,0.000973
9000,0.001086
10000,0.001221
11000,0.001409
12000,0.001941
13000,0.001734
14000,0.001892
15000,0.002041
16000,0.002285
17000,0.002729
18000,0.002505
19000,0.002723
20000,0.002774
21000,0.003012
22000,0.00316
23000,0.00314
24000,0.003192
25000,0.003304
26000,0.003557
27000,0.003838
28000,0.003808
29000,0.003947
30000,0.004118
31000,0.004445
32000,0.004421
33000,0.004476
34000,0.004772
35000,0.00477
36000,0.004976
37000,0.005319
38000,0.005321
39000,0.005372
40000,0.005903
41000,0.005769
42000,0.006026
43000,0.006276
44000,0.006081
45000,0.006398
46000,0.006446
47000,0.006793
48000,0.006786
49000,0.006868
50000,0.007084
51000,0.007206
52000,0.007456
53000,0.007554
54000,0.007863
55000,0.007818
56000,0.008107
57000,0.008138
58000,0.008506
59000,0.008772
60000,0.008913
61000,0.008671
62000,0.008985
63000,0.008878
64000,0.009493
65000,0.00934
66000,0.0095
67000,0.010041
68000,0.009759
69000,0.010061
70000,0.010338
71000,0.010445
72000,0.01069
73000,0.010734
74000,0.010965
75000,0.010871
76000,0.011135
77000,0.011854
78000,0.011468
79000,0.011685
80000,0.011837
81000,0.012193
82000,0.011939
83000,0.012244
84000,0.012664
85000,0.012644
86000,0.013003
87000,0.013091
88000,0.013613
89000,0.013182
90000,0.013516
91000,0.013306
92000,0.013706
93000,0.014006
94000,0.014123
95000,0.013981
96000,0.014237
97000,0.014754
98000,0.014546
99000,0.014719
100000,0.015042
